Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_Year,Order Date_Month,Order Date_Day,Ship Date_Year,Ship Date_Month,Ship Date_Day,Recency,Frequency,Monetary,Recency_Normalized,Frequency_Normalized,Monetary_Normalized,RecencyScore,FrequencyScore,MonetaryScore,RFM Score,Segments
CA-2016-163594,2016-04-12,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.35,3,0.2,-36.44,2016,4,12,2016,4,14,256 days,14,955.12,0.19,0.36,0.04,5,2,1,521,Promising
CA-2016-163594,2016-04-12,4/14/2016,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.62,3,0.2,13.73,2016,4,12,2016,4,14,256 days,14,955.12,0.19,0.36,0.04,5,2,1,521,Promising
CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.18,3,0.4,-73.71,2016,11,28,2016,12,4,54 days,20,2881.8,0.02,0.53,0.11,5,3,1,531,Potential Loyalist
CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.67,8,0.2,2.69,2016,11,28,2016,12,4,54 days,20,2881.8,0.02,0.53,0.11,5,3,1,531,Potential Loyalist
CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89,2,0.7,-5.05,2016,11,28,2016,12,4,54 days,20,2881.8,0.02,0.53,0.11,5,3,1,531,Potential Loyalist
CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.54,2,0.2,-7.73,2016,11,28,2016,12,4,54 days,20,2881.8,0.02,0.53,0.11,5,3,1,531,Potential Loyalist
CA-2016-127243,2016-11-28,12/4/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.8,7,0.3,-24.84,2016,11,28,2016,12,4,54 days,20,2881.8,0.02,0.53,0.11,5,3,1,531,Potential Loyalist
CA-2017-161851,2017-04-15,4/17/2017,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7,-11.94,2017,4,15,2017,4,17,48 days,20,2442.05,0.01,0.53,0.1,5,3,1,531,Potential Loyalist
CA-2015-110345,2015-03-09,3/11/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.61,2,0.2,1.67,2015,3,9,2015,3,11,368 days,9,3058.38,0.29,0.22,0.12,4,2,1,421,New Customers
CA-2014-107769,2014-10-28,11/1/2014,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.81,2014,10,28,2014,11,1,333 days,10,2186.61,0.26,0.25,0.09,4,2,1,421,New Customers
US-2017-123862,2017-01-07,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0.0,44.6,2017,1,7,2017,1,9,96 days,19,2279.59,0.06,0.5,0.09,5,3,1,531,Potential Loyalist
US-2017-123862,2017-01-07,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0.0,0.61,2017,1,7,2017,1,9,96 days,19,2279.59,0.06,0.5,0.09,5,3,1,531,Potential Loyalist
US-2017-123862,2017-01-07,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0.0,31.93,2017,1,7,2017,1,9,96 days,19,2279.59,0.06,0.5,0.09,5,3,1,531,Potential Loyalist
US-2017-123862,2017-01-07,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0.0,3.55,2017,1,7,2017,1,9,96 days,19,2279.59,0.06,0.5,0.09,5,3,1,531,Potential Loyalist
CA-2017-100580,2017-08-13,8/20/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3,0.2,11.71,2017,8,13,2017,8,20,59 days,17,2302.36,0.02,0.44,0.09,5,3,1,531,Potential Loyalist
US-2017-145597,2017-11-02,11/5/2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.34,4,0.2,5.43,2017,11,2,2017,11,5,74 days,24,2223.99,0.04,0.64,0.09,5,4,1,541,Potential Loyalist
CA-2014-132787,2014-09-19,9/23/2014,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.98,2014,9,19,2014,9,23,400 days,11,1581.99,0.32,0.28,0.06,4,2,1,421,New Customers
CA-2015-136224,2015-05-31,5/31/2015,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.27,3,0.2,1.16,2015,5,31,2015,5,31,131 days,3,162.23000000000002,0.09,0.06,0.01,5,1,1,511,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.41,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.4,5,0.0,7.06,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0.0,41.99,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0.0,5.07,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0.0,8.45,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378.0,2,0.0,136.08,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.64,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0.0,100.73,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.57,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2016-105732,2016-09-13,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.3,2016,9,13,2016,9,18,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2017-108035,2017-11-29,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.37,2,0.2,48.8,2017,11,29,2017,12,3,62 days,14,4915.59,0.03,0.36,0.2,5,2,1,521,Promising
CA-2017-108035,2017-11-29,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.04,2017,11,29,2017,12,3,62 days,14,4915.59,0.03,0.36,0.2,5,2,1,521,Promising
CA-2017-160031,2017-12-04,12/7/2017,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.35,3,0.2,23.24,2017,12,4,2017,12,7,57 days,3,329.87,0.02,0.06,0.01,5,1,1,511,New Customers
CA-2017-147844,2017-05-02,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.06,2017,5,2,2017,5,6,72 days,9,269.53000000000003,0.04,0.22,0.01,5,2,1,521,Promising
CA-2017-147844,2017-05-02,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.48,2017,5,2,2017,5,6,72 days,9,269.53000000000003,0.04,0.22,0.01,5,2,1,521,Promising
CA-2017-147844,2017-05-02,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0.0,15.82,2017,5,2,2017,5,6,72 days,9,269.53000000000003,0.04,0.22,0.01,5,2,1,521,Promising
CA-2016-110975,2016-12-25,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.4,-120.05,2016,12,25,2016,12,30,272 days,14,2839.23,0.21,0.36,0.11,4,2,1,421,New Customers
CA-2016-110975,2016-12-25,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.65,3,0.1,173.33,2016,12,25,2016,12,30,272 days,14,2839.23,0.21,0.36,0.11,4,2,1,421,New Customers
CA-2014-141649,2014-09-30,9/30/2014,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.41,6,0.2,59.66,2014,9,30,2014,9,30,145 days,9,1322.03,0.1,0.22,0.05,5,2,1,521,Promising
CA-2014-124807,2014-07-12,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.86,9,0.2,13.0,2014,7,12,2014,7,15,59 days,13,1908.45,0.02,0.33,0.08,5,2,1,521,Promising
CA-2014-124807,2014-07-12,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.28,2014,7,12,2014,7,15,59 days,13,1908.45,0.02,0.33,0.08,5,2,1,521,Promising
CA-2016-110009,2016-09-08,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.66,2016,9,8,2016,9,13,224 days,7,675.9399999999999,0.17,0.17,0.03,5,1,1,511,New Customers
CA-2016-110009,2016-09-08,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2,2016,9,8,2016,9,13,224 days,7,675.9399999999999,0.17,0.17,0.03,5,1,1,511,New Customers
CA-2017-168172,2017-08-06,8/10/2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.04,2017,8,6,2017,8,10,54 days,15,2180.7,0.02,0.39,0.09,5,2,1,521,Promising
CA-2015-100146,2015-05-14,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5,0.15,42.0,2015,5,14,2015,5,19,228 days,19,4246.46,0.17,0.5,0.17,5,3,1,531,Potential Loyalist
CA-2015-100146,2015-05-14,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.41,2015,5,14,2015,5,19,228 days,19,4246.46,0.17,0.5,0.17,5,3,1,531,Potential Loyalist
CA-2015-100146,2015-05-14,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.57,2,0.2,-6.1,2015,5,14,2015,5,19,228 days,19,4246.46,0.17,0.5,0.17,5,3,1,531,Potential Loyalist
CA-2015-100146,2015-05-14,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.35,3,0.2,81.26,2015,5,14,2015,5,19,228 days,19,4246.46,0.17,0.5,0.17,5,3,1,531,Potential Loyalist
CA-2017-152079,2017-01-20,1/21/2017,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.18,2017,1,20,2017,1,21,85 days,15,2921.5099999999998,0.05,0.39,0.12,5,2,1,521,Promising
CA-2016-129728,2016-05-30,6/6/2016,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.75,2016,5,30,2016,6,6,33 days,11,2240.58,0.0,0.28,0.09,5,2,1,521,Promising
CA-2014-121769,2014-04-08,4/12/2014,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.66,2014,4,8,2014,4,12,565 days,9,3868.0099999999998,0.46,0.22,0.15,3,2,1,321,About to sleep
CA-2014-103058,2014-07-23,7/24/2014,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,8.0,2014,7,23,2014,7,24,309 days,14,2582.9,0.24,0.36,0.1,4,2,1,421,New Customers
CA-2017-121125,2017-05-30,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3,156.79,1,0.2,17.64,2017,5,30,2017,6,3,130 days,13,776.39,0.08,0.33,0.03,5,2,1,521,Promising
CA-2017-121125,2017-05-30,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.09,2017,5,30,2017,6,3,130 days,13,776.39,0.08,0.33,0.03,5,2,1,521,Promising
CA-2017-121125,2017-05-30,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,0.2,-0.34,2017,5,30,2017,6,3,130 days,13,776.39,0.08,0.33,0.03,5,2,1,521,Promising
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.52,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.5,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.98,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.92,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.9,1,0.7,-41.52,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.37,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
US-2016-114013,2016-03-13,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2016,3,13,2016,3,15,72 days,21,4492.68,0.04,0.56,0.18,5,3,1,531,Potential Loyalist
CA-2017-135069,2017-04-10,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.1,4,0.2,21.95,2017,4,10,2017,4,14,32 days,14,2562.38,0.0,0.36,0.1,5,2,1,521,Promising
CA-2017-135069,2017-04-10,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.67,3,0.2,6.42,2017,4,10,2017,4,14,32 days,14,2562.38,0.0,0.36,0.1,5,2,1,521,Promising
CA-2016-101693,2016-06-25,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.25,2,0.3,-6.09,2016,6,25,2016,6,27,44 days,19,2633.57,0.01,0.5,0.1,5,3,1,531,Potential Loyalist
CA-2016-101693,2016-06-25,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.71,2,0.6,-26.17,2016,6,25,2016,6,27,44 days,19,2633.57,0.01,0.5,0.1,5,3,1,531,Potential Loyalist
US-2014-164763,2014-03-17,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.37,2014,3,17,2014,3,21,407 days,9,400.02,0.32,0.22,0.02,4,2,1,421,New Customers
US-2014-164763,2014-03-17,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.92,2014,3,17,2014,3,21,407 days,9,400.02,0.32,0.22,0.02,4,2,1,421,New Customers
US-2014-164763,2014-03-17,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.35,2014,3,17,2014,3,21,407 days,9,400.02,0.32,0.22,0.02,4,2,1,421,New Customers
US-2014-164763,2014-03-17,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,2014,3,17,2014,3,21,407 days,9,400.02,0.32,0.22,0.02,4,2,1,421,New Customers
US-2014-164763,2014-03-17,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.49,2014,3,17,2014,3,21,407 days,9,400.02,0.32,0.22,0.02,4,2,1,421,New Customers
CA-2014-161249,2014-08-09,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.46,3,0.2,-0.95,2014,8,9,2014,8,13,52 days,20,1419.74,0.02,0.53,0.06,5,3,1,531,Potential Loyalist
CA-2014-161249,2014-08-09,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.35,5,0.7,-6.54,2014,8,9,2014,8,13,52 days,20,1419.74,0.02,0.53,0.06,5,3,1,531,Potential Loyalist
CA-2015-148180,2015-07-26,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,0.2,3.09,2015,7,26,2015,7,31,48 days,20,2442.05,0.01,0.53,0.1,5,3,1,531,Potential Loyalist
CA-2015-148180,2015-07-26,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6,0.2,8.39,2015,7,26,2015,7,31,48 days,20,2442.05,0.01,0.53,0.1,5,3,1,531,Potential Loyalist
CA-2015-148180,2015-07-26,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.79,2015,7,26,2015,7,31,48 days,20,2442.05,0.01,0.53,0.1,5,3,1,531,Potential Loyalist
CA-2014-165568,2014-02-15,2/19/2014,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.21,2014,2,15,2014,2,19,105 days,21,2888.5,0.06,0.56,0.12,5,3,1,531,Potential Loyalist
CA-2015-145457,2015-03-24,3/27/2015,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.13,2015,3,24,2015,3,27,113 days,14,5402.25,0.07,0.36,0.22,5,2,2,522,Promising
